true_label,pred_label,human_response,correct,rt_pred_normalized,rt_human_normalized,rt_pred_seconds,rt_human_seconds,difficulty
1,1,1,True,0.44999998807907104,0.3458927869796753,1.056351707268158,0.7872052924314443,easy
3,3,2,False,0.4000000059604645,0.3209705352783203,0.917207689157642,0.7336905939583424,difficult
4,5,5,False,0.3499999940395355,0.3156023323535919,0.7963918346867745,0.7226485676957924,difficult
0,0,0,True,0.32499998807907104,0.5588103532791138,0.7420896158228739,1.4364780553111534,difficult
1,1,1,True,0.44999998807907104,0.573500394821167,1.056351707268158,1.4973419614785306,difficult
1,2,1,True,0.5,0.4588908553123474,1.2166045232523368,1.0832183533838078,difficult
6,6,6,True,0.4000000059604645,0.43661338090896606,0.917207689157642,1.0171514322861237,difficult
5,5,5,True,0.4000000059604645,0.37165606021881104,0.917207689157642,0.8466323110986412,easy
0,0,7,False,0.675000011920929,0.1371956169605255,1.9945388460351807,0.43657078589509374,easy
0,7,5,False,0.44999998807907104,0.7421565651893616,1.056351707268158,2.4111894351993763,difficult
1,1,1,True,0.75,0.3213507831096649,2.465209285897419,0.7344791065025827,easy
1,1,1,True,0.4000000059604645,0.34694066643714905,0.917207689157642,0.7895389541932164,easy
7,7,7,True,0.5249999761581421,0.43006157875061035,1.3056291398423443,0.9984992652133543,difficult
1,6,2,False,0.30000001192092896,0.4723849594593048,0.6914900684414218,1.1253064614298542,difficult
3,3,3,True,0.4000000059604645,0.2789078652858734,0.917207689157642,0.6514929686696684,easy
6,6,6,True,0.574999988079071,0.36199894547462463,1.5036983480910162,0.8238484365854964,easy
6,7,6,True,0.3499999940395355,0.45847079157829285,0.7963918346867745,1.0819337496070636,easy
7,7,7,True,0.375,0.24071726202964783,0.8546676046025562,0.5848666171388225,difficult
2,2,2,True,0.30000001192092896,0.3263470232486725,0.6914900684414218,0.7449187756054574,easy
3,3,3,True,0.5249999761581421,0.24847769737243652,1.3056291398423443,0.5978296784439074,easy
7,7,4,False,0.4749999940395355,0.5804171562194824,1.1336499747310762,1.526885951050577,easy
7,7,7,True,0.44999998807907104,0.35181641578674316,1.056351707268158,0.8004887201094927,easy
5,5,5,True,0.5249999761581421,0.5975743532180786,1.3056291398423443,1.602711481773288,difficult
4,4,4,True,0.5249999761581421,0.41498738527297974,1.3056291398423443,0.9568733643426791,easy
4,5,2,False,0.5,0.27741801738739014,1.2166045232523368,0.648756857482866,difficult
7,7,7,True,0.3499999940395355,0.37484461069107056,0.7963918346867745,0.8542925290949773,difficult
1,7,2,False,0.5249999761581421,0.3641335368156433,1.3056291398423443,0.8288311710247576,difficult
0,0,6,False,0.6000000238418579,0.5167755484580994,1.613731228054805,1.2756453866525892,difficult
1,1,1,True,0.32499998807907104,0.21709656715393066,0.7420896158228739,0.5471149125023715,easy
4,5,4,True,0.625,0.5999478101730347,1.7318154543676016,1.6134932269204503,difficult
0,0,3,False,0.550000011920929,0.40215301513671875,1.4011683379826365,0.9228030816144274,easy
5,4,6,False,0.44999998807907104,0.4306279718875885,1.056351707268158,1.0000981193692966,difficult
3,3,3,True,0.5249999761581421,0.3540520966053009,1.3056291398423443,0.805560177331236,easy
7,5,7,True,0.574999988079071,0.25054845213890076,1.5036983480910162,0.6013369760637405,difficult
7,7,7,True,0.6499999761581421,0.36231884360313416,1.8585404532337682,0.8245932558580231,easy
3,6,0,False,0.44999998807907104,0.3123067319393158,1.056351707268158,0.7159522298823194,easy
2,2,1,False,0.4749999940395355,0.3969208598136902,1.1336499747310762,0.9092642929604973,easy
2,6,2,True,0.6000000238418579,0.27189573645591736,1.613731228054805,0.6387150223363455,easy
6,6,6,True,0.42500001192092896,0.4302983283996582,0.9843241284909998,0.9991672675279107,difficult
7,7,7,True,0.5249999761581421,0.3238546848297119,1.3056291398423443,0.7396926042043538,difficult
6,6,6,True,0.875,0.3092884421348572,3.5091826949275395,0.7098738128340353,easy
6,6,6,True,0.42500001192092896,0.36315882205963135,0.9843241284909998,0.8265521858676678,easy
0,4,5,False,0.574999988079071,0.2971513867378235,1.5036983480910162,0.6859480151472842,difficult
6,4,0,False,0.5,0.5043205618858337,1.2166045232523368,1.2315440989882174,easy
4,4,2,False,0.42500001192092896,0.374423623085022,0.9843241284909998,0.8532771847643054,difficult
3,3,3,True,0.44999998807907104,0.4416425824165344,1.056351707268158,1.0317049809299152,easy
0,0,0,True,0.550000011920929,0.2718176245689392,1.4011683379826365,0.6385741025461902,easy
1,1,2,False,0.42500001192092896,0.205522820353508,0.9843241284909998,0.5295167195287867,easy
4,5,4,True,0.42500001192092896,0.3119414448738098,0.9843241284909998,0.7152138328697873,easy
7,7,7,True,0.4749999940395355,0.17236754298210144,1.1336499747310762,0.4821744613063488,easy
2,4,2,True,0.3499999940395355,0.5257529616355896,0.7963918346867745,1.3084092630664117,difficult
3,5,3,True,0.625,0.3528437912464142,1.7318154543676016,0.8028152594422817,difficult
0,0,6,False,0.30000001192092896,0.36138269305229187,0.6914900684414218,0.822415510981541,easy
5,5,5,True,0.375,0.5880942344665527,0.8546676046025562,1.560360590266912,difficult
1,1,1,True,0.42500001192092896,0.3919736444950104,0.9843241284909998,0.8966455684317843,difficult
0,0,0,True,0.42500001192092896,0.2684831917285919,0.9843241284909998,0.6325874348413932,easy
6,5,6,True,0.675000011920929,0.4436441659927368,1.9945388460351807,1.0375549458903115,easy
6,6,6,True,0.4749999940395355,0.42355427145957947,1.1336499747310762,0.9803123441400481,difficult
6,5,6,True,0.4000000059604645,0.2724181115627289,0.917207689157642,0.6396582265101334,easy
7,5,5,False,0.5,0.26616835594177246,1.2166045232523368,0.6284643979218962,difficult
5,2,0,False,0.574999988079071,0.10064274072647095,1.5036983480910162,0.39374129317830675,difficult
0,0,0,True,0.4749999940395355,0.2975785732269287,1.1336499747310762,0.6867762746359799,easy
6,6,6,True,0.42500001192092896,0.3685387670993805,0.9843241284909998,0.8392096890101891,easy
3,2,3,True,0.550000011920929,0.5502710342407227,1.4011683379826365,1.402241480181297,difficult
0,0,0,True,0.42500001192092896,0.3058529198169708,0.9843241284909998,0.7030179219668323,easy
3,3,5,False,0.4000000059604645,0.22814606130123138,0.917207689157642,0.5644614211068661,easy
6,2,6,True,0.4749999940395355,0.2780795097351074,1.1336499747310762,0.6499702693994976,easy
5,5,5,True,0.6000000238418579,0.4545056223869324,1.613731228054805,1.0698826123281726,difficult
6,6,2,False,0.6000000238418579,0.46098145842552185,1.613731228054805,1.0896343816603746,difficult
2,2,2,True,0.3499999940395355,0.32917022705078125,0.7963918346867745,0.7508833535896658,easy
5,4,5,True,0.4749999940395355,0.5716459155082703,1.1336499747310762,1.4895184527287073,difficult
3,3,1,False,0.625,0.3042963445186615,1.7318154543676016,0.6999334721756578,difficult
3,7,7,False,0.3499999940395355,0.4409111738204956,0.7963918346867745,1.029575554433799,difficult
7,7,7,True,0.7749999761581421,0.39740511775016785,2.645600125563585,0.910508978393633,difficult
2,2,2,True,0.42500001192092896,0.4695994555950165,0.9843241284909998,1.1164865812088236,difficult
2,1,7,False,0.4749999940395355,0.013642177917063236,1.1336499747310762,0.3079478332841325,easy
0,0,0,True,0.675000011920929,0.4457572400569916,1.9945388460351807,1.043766757680836,easy
1,1,1,True,0.550000011920929,0.24517259001731873,1.4011683379826365,0.5922740540158238,easy
1,1,6,False,0.44999998807907104,0.43037641048431396,1.056351707268158,0.9993876784626767,difficult
1,1,1,True,0.5249999761581421,0.24190017580986023,1.3056291398423443,0.5868242505910657,easy
2,7,2,True,0.4000000059604645,0.7101476788520813,0.917207689157642,2.2027350940505537,easy
3,3,6,False,0.6000000238418579,0.19284632802009583,1.613731228054805,0.5108906272773167,easy
7,7,7,True,0.75,0.47838518023490906,2.465209285897419,1.1445426697151806,difficult
5,5,1,False,0.5249999761581421,0.3428906500339508,1.3056291398423443,0.7805575541952661,difficult
2,7,2,True,0.375,0.7211779356002808,0.8546676046025562,2.272450242770768,easy
1,7,1,True,0.3499999940395355,0.3871323764324188,0.7963918346867745,0.8844666341682563,difficult
6,6,6,True,0.4749999940395355,0.2314019501209259,1.1336499747310762,0.5696769480585409,easy
6,6,6,True,0.3499999940395355,0.7276666760444641,0.7963918346867745,2.3144877307590783,difficult
1,1,1,True,0.375,0.39753663539886475,0.8546676046025562,0.9108473115703165,easy
6,6,6,True,0.6499999761581421,0.3566717803478241,1.8585404532337682,0.8115436102023263,easy
6,6,6,True,0.6000000238418579,0.4231971502304077,1.613731228054805,0.9793238895156814,difficult
2,2,2,True,0.550000011920929,0.31171122193336487,1.4011683379826365,0.7147488478836024,difficult
0,0,0,True,0.6499999761581421,0.29629749059677124,1.8585404532337682,0.6842954133758147,difficult
7,7,7,True,0.550000011920929,0.46294471621513367,1.4011683379826365,1.095694186043908,easy
6,6,5,False,0.550000011920929,0.3778379559516907,1.4011683379826365,0.8615468456051386,easy
7,7,7,True,0.800000011920929,0.2711808681488037,2.8391914807831236,0.6374265046534391,easy
4,5,4,True,0.625,0.5769832134246826,1.7318154543676016,1.512146185055165,difficult
2,2,2,True,0.42500001192092896,0.22929738461971283,0.9843241284909998,0.566300217444841,easy
7,7,7,True,0.699999988079071,0.36496347188949585,2.140488538518224,0.8307765984088143,difficult
4,5,2,False,0.42500001192092896,0.254951149225235,0.9843241284909998,0.6088624838385619,easy
1,2,7,False,0.42500001192092896,0.3595753312110901,0.9843241284909998,0.8182273452118469,difficult
7,7,7,True,0.574999988079071,0.3502318263053894,1.5036983480910162,0.7969135559480881,easy
1,1,1,True,0.375,0.23996874690055847,0.8546676046025562,0.5836312558367421,easy
2,2,2,True,0.550000011920929,0.3002631962299347,1.4011683379826365,0.692004352462618,difficult
4,5,4,True,0.6499999761581421,0.3544761836528778,1.8585404532337682,0.8065258030032679,easy
6,2,6,True,0.3499999940395355,0.39136388897895813,0.7963918346867745,0.8951024537268448,easy
3,3,3,True,0.3499999940395355,0.4673320949077606,0.7963918346867745,1.1093583843521324,easy
7,7,7,True,0.5249999761581421,0.2936960756778717,1.3056291398423443,0.679285223978685,easy
1,1,1,True,0.5,0.3494436740875244,1.2166045232523368,0.7951412708407294,difficult
7,6,7,True,0.6499999761581421,0.4196004867553711,1.8585404532337682,0.9694242942829462,difficult
7,7,7,True,0.5,0.4039362967014313,1.2166045232523368,0.9274634359386569,difficult
3,3,3,True,0.625,0.32614865899086,1.7318154543676016,0.7445014775978995,easy
3,0,3,True,0.4000000059604645,0.5508973002433777,0.917207689157642,1.4047243931754163,easy
1,1,1,True,0.44999998807907104,0.22396311163902283,1.056351707268158,0.5578308763158949,easy
2,2,2,True,0.42500001192092896,0.43664807081222534,0.9843241284909998,1.0172511117341267,difficult
0,5,0,True,0.42500001192092896,0.6056482195854187,0.9843241284909998,1.6396853202552768,difficult
5,6,1,False,0.4749999940395355,0.15527062118053436,1.1336499747310762,0.45944063292647547,easy
3,3,7,False,0.44999998807907104,0.2656663954257965,1.056351707268158,0.6275738895472673,difficult
0,6,3,False,0.42500001192092896,0.48405808210372925,0.9843241284909998,1.163031837147132,difficult
1,2,1,True,0.5,0.534201443195343,1.2166045232523368,1.3400109736268953,difficult
3,3,3,True,0.4000000059604645,0.3645053505897522,0.917207689157642,0.8297021652697584,easy
0,6,5,False,0.42500001192092896,0.10202762484550476,0.9843241284909998,0.39528466233446446,difficult
5,7,5,True,0.42500001192092896,0.48872295022010803,0.9843241284909998,1.1784591834324414,easy
5,5,5,True,0.6000000238418579,0.6188702583312988,1.613731228054805,1.702086145518527,easy
5,5,5,True,0.5249999761581421,0.5713993906974792,1.3056291398423443,1.4884815191182996,easy
7,7,7,True,0.4000000059604645,0.16704067587852478,0.917207689157642,0.47497320517696645,easy
3,3,3,True,0.6499999761581421,0.5347492098808289,1.8585404532337682,1.342086057522486,difficult
3,3,3,True,0.32499998807907104,0.4958300292491913,0.7420896158228739,1.202357547297659,difficult
5,5,5,True,0.4000000059604645,0.5038333535194397,0.917207689157642,1.2298503013505122,easy
7,7,7,True,0.6000000238418579,0.23697462677955627,1.613731228054805,0.5787157515597984,easy
5,3,6,False,0.17499999701976776,0.27213871479034424,0.48577341628184617,0.6391535725999259,difficult
1,1,1,True,0.30000001192092896,0.27502870559692383,0.6914900684414218,0.6443928485726093,easy
5,5,4,False,0.5249999761581421,0.4529430866241455,1.3056291398423443,1.0651706303972397,difficult
0,0,6,False,0.675000011920929,0.412893682718277,1.9945388460351807,0.9512307362394227,difficult
2,2,2,True,0.574999988079071,0.3216387927532196,1.5036983480910162,0.7350769104751469,easy
5,3,5,True,0.375,0.47855710983276367,0.8546676046025562,1.1450986811769803,easy
1,1,1,True,0.4749999940395355,0.4331710636615753,1.1336499747310762,1.0073085495127911,difficult
6,6,6,True,0.5,0.3406302034854889,1.2166045232523368,0.7755892408932441,easy
3,3,3,True,0.4000000059604645,0.6189947128295898,0.917207689157642,1.7026846454708826,difficult
0,0,0,True,0.4000000059604645,0.2299104481935501,0.917207689157642,0.5672817935895275,easy
4,5,4,True,0.42500001192092896,0.4689663350582123,0.9843241284909998,1.114491561242592,easy
0,0,0,True,0.32499998807907104,0.315862774848938,0.7420896158228739,0.7231804241119928,easy
7,7,7,True,0.550000011920929,0.23947033286094666,1.4011683379826365,0.5828101129122378,difficult
2,6,2,True,0.4000000059604645,0.19762559235095978,0.917207689157642,0.5178347848728431,easy
0,5,5,False,0.375,0.3463957905769348,0.8546676046025562,0.7883246357747467,difficult
7,7,7,True,0.44999998807907104,0.3410959243774414,1.056351707268158,0.7766102717010164,easy
0,5,3,False,0.875,0.875165581703186,3.5091826949275395,3.5108244771135144,difficult
6,6,6,True,0.5249999761581421,0.46666479110717773,1.3056291398423443,1.1072691755636166,easy
0,5,0,True,0.6000000238418579,0.31273794174194336,1.613731228054805,0.7168248653230025,easy
1,2,6,False,0.574999988079071,0.34851232171058655,1.5036983480910162,0.7930520575028296,difficult
7,7,7,True,0.44999998807907104,0.2532181739807129,1.056351707268158,0.6058891434731084,easy
3,3,3,True,0.375,0.33863261342048645,0.8546676046025562,0.7712249968923648,easy
3,6,3,True,0.32499998807907104,0.5661250948905945,0.7420896158228739,1.4664688710951392,difficult
0,0,6,False,0.375,0.43320581316947937,0.8546676046025562,1.0074074339932408,difficult
5,5,1,False,0.4749999940395355,0.048267729580402374,1.1336499747310762,0.33959116630112,difficult
4,7,2,False,0.574999988079071,0.4229770004749298,1.5036983480910162,0.9787150467322175,difficult
3,3,3,True,0.4749999940395355,0.32624202966690063,1.1336499747310762,0.7446978719455267,difficult
2,2,2,True,0.42500001192092896,0.7084267735481262,0.9843241284909998,2.19205291889494,easy
3,3,3,True,0.4749999940395355,0.5614794492721558,1.1336499747310762,1.447349746455565,easy
2,2,2,True,0.6499999761581421,0.2721910774707794,1.8585404532337682,0.6392481211454176,difficult
7,7,5,False,0.42500001192092896,0.7250621318817139,0.9843241284909998,2.297521491802315,difficult
1,1,1,True,0.8500000238418579,0.3726772367954254,3.2699082835139452,0.8490780938289441,difficult
3,3,3,True,0.4000000059604645,0.4189210832118988,0.917207689157642,0.9675655456473031,easy
4,5,4,True,0.5249999761581421,0.4209335744380951,1.3056291398423443,0.9730818103321591,easy
6,6,6,True,0.5,0.4513101279735565,1.2166045232523368,1.0602684563508014,easy
1,2,1,True,0.625,0.22027944028377533,1.7318154543676016,0.5520562826434876,easy
0,6,0,True,0.5249999761581421,0.27392199635505676,1.3056291398423443,0.6423814358085118,difficult
5,5,5,True,0.6000000238418579,0.4521961212158203,1.613731228054805,1.062925419195245,difficult
0,6,0,True,0.550000011920929,0.38888829946517944,1.4011683379826365,0.8888646836864559,difficult
6,6,6,True,0.6499999761581421,0.41225993633270264,1.8585404532337682,0.9495293288133054,easy
6,6,6,True,0.675000011920929,0.3608992099761963,1.9945388460351807,0.8212930489186102,easy
4,4,4,True,0.550000011920929,0.522437334060669,1.4011683379826365,1.2962117091399072,difficult
5,5,5,True,0.4749999940395355,0.4711046814918518,1.1336499747310762,1.121244033881281,easy
5,7,5,True,0.44999998807907104,0.4853242337703705,1.056351707268158,1.1671990902221336,easy
4,4,5,False,0.5249999761581421,0.45332831144332886,1.3056291398423443,1.0663303831347741,difficult
2,2,2,True,0.3499999940395355,0.34224733710289,0.7963918346867745,0.7791403634759149,easy
1,2,1,True,0.699999988079071,0.3960980474948883,2.140488538518224,0.9071533235477222,difficult
2,2,2,True,0.5,0.3668863773345947,1.2166045232523368,0.835301591143105,easy
2,7,7,False,0.375,0.37313106656074524,0.8546676046025562,0.850167311471122,difficult
2,7,2,True,0.2750000059604645,0.32380393147468567,0.644340608334905,0.7395865615617282,easy
1,2,5,False,0.4749999940395355,0.37326836585998535,1.1336499747310762,0.8504971129417318,difficult
4,4,4,True,0.625,0.4912296235561371,1.7318154543676016,1.1868334436242756,easy
2,2,2,True,0.375,0.2246302217245102,0.8546676046025562,0.5588830924877146,easy
1,1,1,True,0.550000011920929,0.2720832824707031,1.4011683379826365,0.6390534966058947,difficult
3,6,2,False,0.4749999940395355,0.29464414715766907,1.1336499747310762,0.6811068976287971,difficult
2,2,2,True,0.6000000238418579,0.3288002014160156,1.613731228054805,0.7500988896710831,easy
3,3,3,True,0.375,0.23314644396305084,0.8546676046025562,0.5724912083015586,easy
2,2,2,True,0.375,0.26828351616859436,0.8546676046025562,0.6322307220880343,easy
0,0,0,True,0.574999988079071,0.5197555422782898,1.5036983480910162,1.286429146413377,easy
6,6,6,True,0.4000000059604645,0.269552618265152,0.917207689157642,0.6345013528097171,easy
7,7,7,True,0.699999988079071,0.4169694483280182,2.140488538518224,0.9622459575123671,easy
3,3,3,True,0.375,0.2591328024864197,0.8546676046025562,0.6160973493544187,easy
1,1,1,True,0.5249999761581421,0.3080020248889923,1.3056291398423443,0.7072988569678478,easy
3,3,3,True,0.6000000238418579,0.37439143657684326,1.613731228054805,0.8531996065291738,difficult
7,7,7,True,0.675000011920929,0.4784734845161438,1.9945388460351807,1.14482820748111,easy
7,7,7,True,0.800000011920929,0.3498060405254364,2.8391914807831236,0.7959556191546019,easy
1,1,1,True,0.30000001192092896,0.24120795726776123,0.6914900684414218,0.5856778870143726,easy
1,1,1,True,0.550000011920929,0.4005125164985657,1.4011683379826365,0.9185365531823219,easy
0,0,0,True,0.42500001192092896,0.3304828703403473,0.9843241284909998,0.7536728144768479,difficult
5,5,5,True,0.44999998807907104,0.34380385279655457,1.056351707268158,0.7825737285027466,easy
2,7,0,False,0.6000000238418579,0.46375903487205505,1.613731228054805,1.0982175447376066,difficult
3,3,3,True,0.4000000059604645,0.3476678431034088,0.917207689157642,0.7911624653260061,difficult
7,7,7,True,0.5,0.27382707595825195,1.2166045232523368,0.6422092132865824,easy
3,3,2,False,0.42500001192092896,0.8668405413627625,0.9843241284909998,3.4292236687955526,easy
7,7,7,True,0.675000011920929,0.5140483379364014,1.9945388460351807,1.265855617588754,easy
6,6,6,True,0.4000000059604645,0.3782177269458771,0.917207689157642,0.862471606177757,difficult
0,6,3,False,0.5249999761581421,0.4773736596107483,1.3056291398423443,1.1412769264197493,difficult
2,1,2,True,0.44999998807907104,0.38162845373153687,1.056351707268158,0.8708215053070316,difficult
5,5,5,True,0.42500001192092896,0.580620527267456,0.9843241284909998,1.5277633884116675,difficult
0,0,0,True,0.44999998807907104,0.23111189901828766,1.056351707268158,0.5692103736646746,easy
5,5,4,False,0.44999998807907104,0.4210969805717468,1.056351707268158,0.9735310867140664,easy
3,3,0,False,0.3499999940395355,0.9173040390014648,0.7963918346867745,3.95462505205351,easy
4,4,4,True,0.5249999761581421,0.4631612002849579,1.3056291398423443,1.096364446723401,easy
0,0,5,False,0.574999988079071,0.484580397605896,1.5036983480910162,1.1647491150940297,difficult
3,3,3,True,0.5,0.5528978109359741,1.2166045232523368,1.4126851682059256,easy
4,7,2,False,0.75,0.4496880769729614,2.465209285897419,1.05542136296255,difficult
0,3,0,True,0.22499999403953552,0.3649945855140686,0.5594671798993521,0.8308496197135535,easy
4,4,4,True,0.4749999940395355,0.47875234484672546,1.1336499747310762,1.1457303886696033,easy
4,4,4,True,0.550000011920929,0.36498168110847473,1.4011683379826365,0.8308193332785454,easy
6,6,6,True,0.42500001192092896,0.33320173621177673,0.9843241284909998,0.7594836036460968,difficult
1,2,1,True,0.32499998807907104,0.4270625710487366,0.7420896158228739,0.9900759577520635,difficult
3,3,3,True,0.550000011920929,0.292387455701828,1.4011683379826365,0.6767787749164491,easy
7,7,7,True,0.5249999761581421,0.4192765951156616,1.3056291398423443,0.9685377292140779,easy
0,0,0,True,0.3499999940395355,0.5541048049926758,0.7963918346867745,1.4175100507959213,difficult
6,4,0,False,0.4749999940395355,0.4504472315311432,1.1336499747310762,1.0576871416176377,easy
7,7,7,True,0.32499998807907104,0.13784749805927277,0.7420896158228739,0.43737545741742617,easy
2,2,2,True,0.4749999940395355,0.33885517716407776,1.1336499747310762,0.7717100258702915,easy
2,2,2,True,0.5249999761581421,0.2126031070947647,1.3056291398423443,0.5402140771227093,easy
5,5,5,True,0.42500001192092896,0.4114304184913635,0.9843241284909998,0.9473069349857522,easy
4,2,2,False,0.44999998807907104,0.4758060574531555,1.056351707268158,1.1362342476326086,difficult
1,2,6,False,0.550000011920929,0.5385715961456299,1.4011683379826365,1.3566559844188937,difficult
5,5,4,False,0.4000000059604645,0.39688947796821594,0.917207689157642,0.9091836911109106,difficult
3,3,3,True,0.5249999761581421,0.3201846778392792,1.3056291398423443,0.7320636582220196,easy
0,0,0,True,0.3499999940395355,0.380222886800766,0.7963918346867745,0.867370748002126,easy
0,3,6,False,0.625,0.3126998245716095,1.7318154543676016,0.71674768510964,difficult
3,6,3,True,0.3499999940395355,0.32239916920661926,0.7963918346867745,0.7366575163336968,difficult
7,7,7,True,0.4749999940395355,0.4264764189720154,1.1336499747310762,0.9884379537340244,difficult
3,3,3,True,0.375,0.2679453492164612,0.8546676046025562,0.6316270584977772,easy
6,6,6,True,0.22499999403953552,0.41243621706962585,0.5594671798993521,0.9500022807617735,difficult
1,2,1,True,0.625,0.2630982995033264,1.7318154543676016,0.6230376350809287,difficult
2,2,2,True,0.5,0.38820332288742065,1.2166045232523368,0.8871464314768595,easy
3,3,3,True,0.15000000596046448,0.3961585760116577,0.45265082756849717,0.907308445584497,difficult
0,5,0,True,0.375,0.3927991986274719,0.8546676046025562,0.8987390469264871,easy
1,1,1,True,0.44999998807907104,0.18648290634155273,1.056351707268158,0.5017890481633515,easy
2,2,2,True,0.6000000238418579,0.28442254662513733,1.613731228054805,0.6617214920350537,easy
4,5,2,False,0.3499999940395355,0.36849746108055115,0.7963918346867745,0.8391117729045656,easy
3,3,3,True,0.4749999940395355,0.3932829797267914,1.1336499747310762,0.8999681121724137,easy
7,7,7,True,0.574999988079071,0.21550843119621277,1.5036983480910162,0.5446659165893815,easy
2,2,2,True,0.4000000059604645,0.38810208439826965,0.917207689157642,0.8868927583235445,easy
3,3,2,False,0.8500000238418579,0.36519289016723633,3.2699082835139452,0.8313151764543766,easy
0,0,0,True,0.550000011920929,0.19396746158599854,1.4011683379826365,0.5125112011262737,easy
4,7,4,True,0.574999988079071,0.590363085269928,1.5036983480910162,1.57039331804828,difficult
6,6,2,False,0.3499999940395355,0.3131987452507019,0.7963918346867745,0.7177585649214743,difficult
2,4,2,True,0.5249999761581421,0.3440648913383484,1.3056291398423443,0.7831510073888615,difficult
3,3,3,True,0.5,0.5306238532066345,1.2166045232523368,1.3265368078574344,difficult
3,3,3,True,0.574999988079071,0.29387757182121277,1.5036983480910162,0.6796335825864981,easy
1,1,1,True,0.5,0.2732081711292267,1.2166045232523368,0.6410874106455683,easy
5,4,5,True,0.550000011920929,0.3047182857990265,1.4011683379826365,0.7007682353247704,difficult
3,3,3,True,0.44999998807907104,0.3072422742843628,1.056351707268158,0.705782492156478,easy
3,3,3,True,0.375,0.6260428428649902,0.8546676046025562,1.7369246904701665,difficult
5,5,5,True,0.3499999940395355,0.2053094357252121,0.7963918346867745,0.529197633665159,difficult
5,4,5,True,0.5249999761581421,0.6986493468284607,1.3056291398423443,2.132337361478165,easy
0,0,6,False,0.5,0.2884660065174103,1.2166045232523368,0.6693231211381503,difficult
1,1,1,True,0.8999999761581421,0.3381614089012146,3.765965928911471,0.7701991154423542,difficult
0,0,6,False,0.5,0.4645926356315613,1.2166045232523368,1.1008066729612307,difficult
2,1,2,True,0.75,0.3436547517776489,2.465209285897419,0.7822441870436653,easy
2,2,2,True,0.4749999940395355,0.3988550901412964,1.1336499747310762,0.9142460320741933,easy
5,5,5,True,0.5,0.36454206705093384,1.2166045232523368,0.8297882252423544,difficult
2,2,2,True,0.925000011920929,0.3811399042606354,4.04153986801282,0.8696205310781661,easy
4,4,4,True,0.625,0.2242719680070877,1.7318154543676016,0.5583177812993548,difficult
5,5,5,True,0.44999998807907104,0.5472690463066101,1.056351707268158,1.3904005110378506,easy
4,4,4,True,0.550000011920929,0.3522643744945526,1.4011683379826365,0.801502313224499,easy
3,0,3,True,0.6000000238418579,0.5513705015182495,1.613731228054805,1.4066033766889472,difficult
4,4,4,True,0.675000011920929,0.3861863613128662,1.9945388460351807,0.882106183065889,easy
5,5,4,False,0.32499998807907104,0.48930221796035767,0.7420896158228739,1.1803891283138317,difficult
1,1,1,True,0.42500001192092896,0.29686063528060913,0.9843241284909998,0.6853848569527918,easy
3,3,3,True,0.4749999940395355,0.31489458680152893,1.1336499747310762,0.7212052369226529,easy
1,1,1,True,0.42500001192092896,0.21745522320270538,0.9843241284909998,0.5476695029369151,difficult
3,5,7,False,0.550000011920929,0.32703498005867004,1.4011683379826365,0.7463678403931818,difficult
0,6,6,False,0.3499999940395355,0.45272356271743774,0.7963918346867745,1.0645102989252482,difficult
3,2,3,True,0.44999998807907104,0.2301976978778839,1.056351707268158,0.5677422942530927,difficult
0,0,0,True,0.3499999940395355,0.28567004203796387,0.7963918346867745,0.6640575052126636,easy
2,2,2,True,0.5,0.3267371654510498,1.2166045232523368,0.7457401985543632,easy
0,0,6,False,0.5,0.35059884190559387,1.2166045232523368,0.7977401961652028,difficult
2,7,2,True,0.625,0.27202358841896057,1.7318154543676016,0.6389457441200334,difficult
3,6,3,True,0.550000011920929,0.5140949487686157,1.4011683379826365,1.2660223021067554,difficult
3,3,3,True,0.44999998807907104,0.3281935751438141,1.056351707268158,0.7488145990163928,difficult
6,6,6,True,0.8999999761581421,0.6315261721611023,3.765965928911471,1.7640383926636611,easy
4,4,4,True,0.625,0.5575692653656006,1.7318154543676016,1.4314507401534553,easy
2,7,2,True,0.375,0.49565914273262024,0.8546676046025562,1.2017772744449668,difficult
4,5,4,True,0.6000000238418579,0.7179530262947083,1.613731228054805,2.2518424801185306,difficult
5,7,1,False,0.4749999940395355,0.014415696263313293,1.1336499747310762,0.3086214579514871,difficult
2,4,4,False,0.5,0.5930783748626709,1.2166045232523368,1.5824850046411931,difficult
7,7,4,False,0.7250000238418579,0.4793882966041565,2.2971184362112322,1.147790508118489,difficult
5,5,5,True,0.375,0.4484460651874542,0.8546676046025562,1.0517249064547405,difficult
5,5,5,True,0.6499999761581421,0.3443998694419861,1.8585404532337682,0.783892425288258,difficult
1,1,7,False,0.4000000059604645,0.30651286244392395,0.917207689157642,0.7043297384893165,difficult
7,7,7,True,0.5,0.19698628783226013,1.2166045232523368,0.5169004500406237,easy
7,7,7,True,0.3499999940395355,0.3659856617450714,0.7963918346867745,0.8331789614269104,difficult
7,7,7,True,0.30000001192092896,0.2973586916923523,0.6914900684414218,0.6863498278810224,easy
3,3,4,False,0.5249999761581421,0.3288373649120331,1.3056291398423443,0.7501776402078165,difficult
2,6,2,True,0.375,0.2896586060523987,0.8546676046025562,0.6715818175448067,difficult
1,1,1,True,0.5249999761581421,0.23482206463813782,1.3056291398423443,0.5752074500447989,easy
