true_label,pred_label,correct,rt_pred_normalized,rt_human_normalized,rt_pred_seconds,rt_human_seconds
2,2,True,0.55,0.12139752,2.880731243665904,0.8667475887924514
0,0,True,0.45,0.15179919,2.410835673334096,1.0096036527508598
3,3,True,0.45,0.09288876,2.410835673334096,0.7327862201701624
4,4,False,0.6,0.06885424,3.1156790288318073,0.6198491256515664
0,0,True,0.35,0.10579278,1.9409402430420482,0.7934216504694465
4,4,False,0.6,0.11010441,3.1156790288318073,0.8136817976261496
4,4,False,0.65,0.10015749,3.3506265339181924,0.7669416724103666
5,5,True,0.6,0.10211243,3.1156790288318073,0.77612782549567
7,7,True,0.65,0.10134448,3.3506265339181924,0.7725192809762831
6,6,False,0.45,0.11736926,2.410835673334096,0.8478189746777562
5,5,False,0.75,0.17115116,3.82052210425,1.1005377002776022
3,3,True,0.55,0.10526709,2.880731243665904,0.7909514541440197
7,7,True,0.5,0.0430471,2.6457834585,0.49858253626565896
6,6,False,0.5,0.18308982,2.6457834585,1.1566369276815078
4,4,True,0.45,0.10016137,2.410835673334096,0.7669599125890243
1,1,False,0.5,0.08829152,2.6457834585,0.7111840019795589
5,5,True,0.65,0.064465314,3.3506265339181924,0.5992257503690033
1,1,True,0.65,0.09106341,3.3506265339181924,0.7242089949685295
3,3,True,0.55,0.115661114,2.880731243665904,0.8397924908397768
0,0,False,0.35,0.12398091,1.9409402430420482,0.8788868303034213
4,4,True,0.65,0.105370894,3.3506265339181924,0.7914392126258973
0,0,True,0.35,0.15101998,1.9409402430420482,1.0059421732024318
4,4,True,0.7,0.12458529,3.5855743190840963,0.8817268016134585
0,0,False,0.5,0.11907974,2.6457834585,0.8558564516368462
5,5,True,0.6,0.11849139,3.1156790288318073,0.8530918217173488
4,4,False,0.6,0.16376702,3.1156790288318073,1.0658399790791864
1,1,True,0.6,0.065818764,3.1156790288318073,0.6055855510108681
7,7,True,0.5,0.07046668,2.6457834585,0.6274259068122763
0,0,True,0.4,0.057696875,2.175888028207952,0.5674211630742747
3,3,True,0.4,0.23514317,2.175888028207952,1.4012332422082072
5,5,True,0.6,0.12893519,3.1156790288318073,0.9021667598211898
4,4,True,0.6,0.052418638,3.1156790288318073,0.5426189663622394
1,1,True,0.6,0.39923677,3.1156790288318073,2.172301609970545
7,7,False,0.55,0.15615678,2.880731243665904,1.0300797762264478
7,7,False,0.55,0.53403336,2.880731243665904,2.8057046625051374
2,2,True,0.55,0.1807703,2.880731243665904,1.1457375631900395
7,7,False,0.65,0.118097804,3.3506265339181924,0.8512423866352592
5,5,False,0.6,0.45225477,3.1156790288318073,2.421430801448338
2,2,False,0.55,0.026646167,2.880731243665904,0.4215152957313864
3,3,True,0.55,0.13265204,2.880731243665904,0.9196320984902517
2,2,True,0.55,0.15849417,2.880731243665904,1.0410630945536568
3,3,True,0.55,0.10126035,2.880731243665904,0.772123948735588
4,4,True,0.6,0.106262274,3.1156790288318073,0.7956277668186456
1,1,False,0.55,0.122982435,2.880731243665904,0.8741950432353853
4,4,False,0.65,0.16282378,3.3506265339181924,1.0614077206951986
2,2,True,0.55,0.21429817,2.880731243665904,1.3032835528365414
0,0,False,0.4,0.12000016,2.175888028207952,0.8601814745750982
7,7,False,0.6,0.1485744,3.1156790288318073,0.994450510548718
5,5,True,0.65,0.12533812,3.3506265339181924,0.8852643109649063
5,5,True,0.65,0.07487917,3.3506265339181924,0.6481599835246196
2,2,True,0.6,0.12011327,3.1156790288318073,0.8607129604718384
7,7,False,0.55,0.07231667,2.880731243665904,0.6361189098849664
6,6,True,0.55,0.14712672,2.880731243665904,0.9876479391976725
7,7,True,0.65,0.13429376,3.3506265339181924,0.9273464687145405
4,4,True,0.6,0.07321362,3.1156790288318073,0.6403336515127164
3,3,True,0.55,0.08600979,2.880731243665904,0.7004622779228487
5,5,True,0.65,0.22276029,3.3506265339181924,1.3430466521710465
3,3,True,0.5,0.06670602,2.6457834585,0.6097547096969438
7,7,False,0.6,0.25378048,3.1156790288318073,1.488809136305312
7,7,True,0.7,0.09336673,3.5855743190840963,0.7350321778309017
6,6,True,0.5,0.5433436,2.6457834585,2.8494530833316083
1,1,True,0.55,0.12253651,2.880731243665904,0.8720996633259062
1,1,True,0.5,0.08381067,2.6457834585,0.6901287090691659
0,0,True,0.5,0.12128507,2.6457834585,0.866219218780357
4,4,True,0.6,0.15124501,3.1156790288318073,1.0069996134254176
3,3,True,0.7,0.10723661,3.5855743190840963,0.8002061216815938
1,1,False,0.6,0.0091603445,3.1156790288318073,0.33935020971806373
1,1,True,0.55,0.17363638,2.880731243665904,1.112215615811275
4,4,True,0.6,0.29731458,3.1156790288318073,1.6933738952787987
1,1,False,0.5,0.15874012,2.6457834585,1.0422187726678387
5,5,True,0.75,0.21171926,3.82052210425,1.2911653522994164
2,2,True,0.7,0.08279111,3.5855743190840963,0.6853378438713773
2,2,True,0.55,0.3428218,2.880731243665904,1.9072102666007429
6,6,True,0.5,0.091415904,2.6457834585,0.7258653502323908
6,6,False,0.55,0.08380926,2.880731243665904,0.6901220571805959
7,7,True,0.7,0.06466317,3.5855743190840963,0.6001554743314454
5,5,True,0.6,0.14236487,3.1156790288318073,0.9652722464061413
0,0,True,0.45,0.05894594,2.410835673334096,0.5732904569539841
1,1,False,0.6,0.10875654,3.1156790288318073,0.8073482194292264
7,7,True,0.6,0.08894149,3.1156790288318073,0.7142381991114888
2,2,False,0.75,0.18834276,3.82052210425,1.1813202656477797
7,7,True,0.65,0.08296335,3.3506265339181924,0.686147168650703
3,3,True,0.55,0.08173973,2.880731243665904,0.6803974512205238
0,0,True,0.5,0.0671588,2.6457834585,0.6118823337610173
5,5,True,0.6,0.16620924,3.1156790288318073,1.0773158172400916
2,2,True,0.6,0.1423825,3.1156790288318073,0.9653550799238073
5,5,True,0.6,0.193641,3.1156790288318073,1.2062164640482904
6,6,True,0.55,0.13681395,2.880731243665904,0.9391887209058314
0,0,True,0.45,0.12221272,2.410835673334096,0.8705782013602558
5,5,True,0.55,0.27647692,2.880731243665904,1.595458655687937
7,7,True,0.55,0.11690221,2.880731243665904,0.8456243415888253
2,2,True,0.65,0.23041898,3.3506265339181924,1.3790344896526372
1,1,True,0.45,0.06328142,2.410835673334096,0.5936626709281212
2,2,True,0.5,0.1796991,2.6457834585,1.1407040440992064
3,3,True,0.5,0.22370851,2.6457834585,1.3475022971948487
2,2,False,0.55,0.19560805,2.880731243665904,1.215459508285837
2,2,True,0.7,0.11547333,3.5855743190840963,0.8389101003160009
6,6,False,0.55,0.65689135,2.880731243665904,3.383008767715343
0,0,True,0.5,0.05323421,2.6457834585,0.5464512944170961
0,0,False,0.45,0.06805047,2.410835673334096,0.6160722183314795
1,1,True,0.5,0.08264407,2.6457834585,0.684646887698657
4,4,False,0.65,0.1876655,3.3506265339181924,1.1781378621161487
7,7,True,0.6,0.09841782,3.1156790288318073,0.7587670265069761
1,1,True,0.65,0.15272106,3.3506265339181924,1.013935502627381
7,7,False,0.55,0.12128942,2.880731243665904,0.8662396295752849
6,6,True,0.65,0.10685886,3.3506265339181924,0.7984310827216683
7,7,True,0.8,0.08571268,4.055469889415903,0.6990661515418324
4,4,False,0.6,0.08265184,3.1156790288318073,0.6846834030659121
7,7,True,0.55,0.11630915,2.880731243665904,0.8428375853873479
2,2,False,0.7,0.17703593,3.5855743190840963,1.1281899511623492
0,0,True,0.35,0.15545754,1.9409402430420482,1.026794093372283
1,1,True,0.45,0.07088435,2.410835673334096,0.629388494019935
4,4,False,0.6,0.17056453,3.1156790288318073,1.0977811576542083
1,1,True,0.45,0.06676627,2.410835673334096,0.6100378350804454
7,7,True,0.55,0.13194636,2.880731243665904,0.916316097028184
3,3,False,0.65,0.07906435,3.3506265339181924,0.6678259419823256
2,2,False,0.65,0.12526675,3.3506265339181924,0.8849289157412207
1,1,True,0.6,0.045815244,3.1156790288318073,0.5115899192548892
7,7,False,0.55,0.17025483,2.880731243665904,1.096325864474859
3,3,False,0.5,0.082306266,2.6457834585,0.6830595720361639
1,1,False,0.55,0.08702806,2.880731243665904,0.7052470513911049
0,0,False,0.45,0.1935567,2.410835673334096,1.2058202915690392
5,5,False,0.55,0.06860592,2.880731243665904,0.6186822793665748
1,1,False,0.65,0.111683555,3.3506265339181924,0.821102119365706
0,0,True,0.45,0.100674555,2.410835673334096,0.7693713272254564
1,1,False,0.5,0.11724262,2.6457834585,0.847223910730263
2,2,True,0.6,0.2180274,3.1156790288318073,1.320807008005741
3,3,False,0.45,0.24328573,2.410835673334096,1.439494765222892
0,0,True,0.45,0.08562237,2.410835673334096,0.6986417960610084
2,2,True,0.6,0.112190835,3.1156790288318073,0.8234858061297834
4,4,False,0.65,0.14736252,3.3506265339181924,0.9887559337737897
0,0,True,0.45,0.06523992,2.410835673334096,0.602865593774609
2,2,False,0.75,0.09524413,3.82052210425,0.74385401748221
7,7,True,0.65,0.13524523,3.3506265339181924,0.9318173780721138
3,3,True,0.65,0.0784936,3.3506265339181924,0.6651440405506746
0,0,True,0.45,0.056825947,2.410835673334096,0.5633287111663925
5,5,False,0.75,0.11781772,3.82052210425,0.8499262929767215
3,3,True,0.55,0.06888345,2.880731243665904,0.6199863646157466
6,6,True,0.6,0.13512151,3.1156790288318073,0.9312360030110988
5,5,True,0.65,0.12371267,3.3506265339181924,0.8776263674392925
0,0,True,0.55,0.43640414,2.880731243665904,2.3469493950707903
0,0,True,0.6,0.11767507,3.1156790288318073,0.8492559926685079
2,2,True,0.55,0.037302554,2.880731243665904,0.4715891724487371
6,6,True,0.55,0.055750813,2.880731243665904,0.5582767068273229
0,0,True,0.5,0.14812256,2.6457834585,0.9923273677569443
3,3,False,0.65,0.06604842,3.3506265339181924,0.6066646973965555
2,2,True,0.55,0.16070254,2.880731243665904,1.0514401107426834
3,3,True,0.45,0.17631663,2.410835673334096,1.1248100215501298
1,1,True,0.65,0.12327289,3.3506265339181924,0.8755598707301829
7,7,False,0.55,0.33672008,2.880731243665904,1.878538526267799
6,6,False,0.65,0.17714141,3.3506265339181924,1.128685621890631
7,7,True,0.6,0.37256348,3.1156790288318073,2.0469650450581343
2,2,True,0.65,0.10178948,3.3506265339181924,0.7746103196532218
5,5,True,0.75,0.09826571,3.82052210425,0.7580522635751633
7,7,True,0.5,0.1548405,2.6457834585,1.0238946401744544
2,2,True,0.55,0.18715988,2.880731243665904,1.175761947558716
1,1,True,0.5,0.051968183,2.6457834585,0.5405023004093363
6,6,True,0.55,0.24531904,2.880731243665904,1.4490491878653928
4,4,True,0.6,0.063584134,3.1156790288318073,0.5950851247838986
4,4,False,0.55,0.1408188,2.880731243665904,0.9580073337895432
7,7,True,0.55,0.15985349,2.880731243665904,1.0474504480181772
7,7,True,0.5,0.07015042,2.6457834585,0.6259398048858662
0,0,True,0.4,0.09353671,2.175888028207952,0.7358309296083951
7,7,True,0.55,0.3629782,2.880731243665904,2.0019241972924586
4,4,True,0.8,0.2624368,4.055469889415903,1.5294848047317366
7,7,True,0.65,0.11261669,3.3506265339181924,0.8254868692613283
7,7,True,0.5,0.13847998,2.6457834585,0.9470172935538844
7,7,True,0.55,0.14187816,2.880731243665904,0.9629851870760276
5,5,False,0.6,0.05439232,3.1156790288318073,0.5518932044561852
0,0,True,0.3,0.1608676,1.7059925979159036,1.0522157209499414
4,4,False,0.55,0.108370036,2.880731243665904,0.8055320437899867
2,2,True,0.65,0.10632445,3.3506265339181924,0.7959199247666264
0,0,True,0.45,0.053128164,2.410835673334096,0.5459529979433259
5,5,False,0.65,0.063932955,3.3506265339181924,0.5967242201474179
0,0,True,0.4,0.072739564,2.175888028207952,0.6381060740703941
0,0,True,0.4,0.12018107,2.175888028207952,0.8610315509244
5,5,False,0.6,0.05202299,3.1156790288318073,0.5407598335268136
7,7,True,0.6,0.117361814,3.1156790288318073,0.8477839997478542
6,6,False,0.75,0.13501361,3.82052210425,0.930728989062308
3,3,True,0.55,0.07149731,2.880731243665904,0.6322687967806702
4,4,False,0.55,0.15068194,2.880731243665904,1.0043537722318037
0,0,True,0.6,0.066784255,3.1156790288318073,0.6101223490752239
6,6,True,0.55,0.5212146,2.880731243665904,2.745469920967344
2,2,True,0.5,0.1326299,2.6457834585,0.9195280489490416
0,0,True,0.5,0.08350293,2.6457834585,0.6886826585139351
2,2,True,0.6,0.16656046,3.1156790288318073,1.07896618580424
4,4,False,0.5,0.09057499,2.6457834585,0.7219139183621921
2,2,True,0.6,0.08363186,3.1156790288318073,0.6892884705129597
3,3,True,0.5,0.12061772,2.6457834585,0.8630833434587759
1,1,True,0.5,0.11866685,2.6457834585,0.8539163058006262
0,0,True,0.45,0.0574278,2.410835673334096,0.5661567966018535
2,2,True,0.55,0.07536023,2.880731243665904,0.6504204703103933
7,7,False,0.55,0.20630258,2.880731243665904,1.2657126358951785
1,1,False,0.55,0.21599258,2.880731243665904,1.3112455133553922
0,0,True,0.45,0.08182944,2.410835673334096,0.6808190059061603
6,6,True,0.4,0.10486347,2.175888028207952,0.789054860672963
2,2,False,0.5,0.02339062,2.6457834585,0.4062176237450921
4,4,True,0.5,0.2156323,2.6457834585,1.309552572704396
3,3,True,0.5,0.08716223,2.6457834585,0.7058775103877784
3,3,True,0.5,0.09201662,2.6457834585,0.7286880966520259
2,2,True,0.6,0.2066563,3.1156790288318073,1.2673747677991136
7,7,True,0.7,0.14594437,3.5855743190840963,0.9820921418242775
4,4,False,0.65,0.29868343,3.3506265339181924,1.6998060614663166
3,3,True,0.5,0.05432547,2.6457834585,0.5515790777709535
0,0,True,0.4,0.09297342,2.175888028207952,0.7331840381165862
3,3,True,0.4,0.066464804,2.175888028207952,0.6086212628945615
6,6,True,0.45,0.09262828,2.410835673334096,0.7315622376633488
3,3,True,0.5,0.06333841,2.6457834585,0.5939304619579722
4,4,False,0.55,0.09293256,2.880731243665904,0.7329920436064931
3,3,True,0.65,0.15623853,3.3506265339181924,1.0304639052863935
1,1,False,0.6,0.045780823,3.1156790288318073,0.5114281733328194
2,2,False,0.65,0.21957617,3.3506265339181924,1.328084594220562
6,6,False,0.45,0.14995526,2.410835673334096,1.0009391127592613
1,1,True,0.55,0.21849331,2.880731243665904,1.322996319583816
6,6,True,0.65,0.1453477,3.3506265339181924,0.9792884058019767
0,0,True,0.45,0.23040277,2.410835673334096,1.3789583080235412
5,5,True,0.65,0.12188934,3.3506265339181924,0.8690586299313569
3,3,True,0.55,0.09693643,2.880731243665904,0.7518060351781457
3,3,True,0.5,0.08585496,2.6457834585,0.6997347363629937
5,5,True,0.6,0.16793664,3.1156790288318073,1.0854328017725625
1,1,True,0.5,0.28182995,2.6457834585,1.6206123171860456
6,6,True,0.55,0.13221432,2.880731243665904,0.9175752645245386
5,5,True,0.75,0.14448099,3.82052210425,0.9752157695200451
0,0,True,0.35,0.110468775,1.9409402430420482,0.8153939237241791
7,7,True,0.6,0.10904986,3.1156790288318073,0.8087264907409234
4,4,False,0.7,0.14748484,3.5855743190840963,0.9893307269661145
7,7,False,0.7,0.124654494,3.5855743190840963,0.8820519739347104
7,7,False,0.55,0.09053261,2.880731243665904,0.7217147818243712
1,1,True,0.5,0.14731576,2.6457834585,0.9885362113913417
1,1,True,0.55,0.06429005,2.880731243665904,0.5984021765441618
7,7,True,0.45,0.099880025,2.410835673334096,0.7656378672407134
7,7,True,0.8,0.09295169,4.055469889415903,0.7330819491320071
3,3,True,0.45,0.103415,2.410835673334096,0.7822485432583544
6,6,True,0.45,0.28308848,2.410835673334096,1.6265260561843844
7,7,True,0.5,0.062883414,2.6457834585,0.5917924749517054
1,1,True,0.5,0.1368181,2.6457834585,0.9392081864323835
0,0,False,0.55,0.16263305,2.880731243665904,1.0605114662352453
5,5,True,0.65,0.39024353,3.3506265339181924,2.1300427920644687
1,1,True,0.55,0.22129573,2.880731243665904,1.336164748296319
1,1,True,0.5,0.08291057,2.6457834585,0.6858991582368629
0,0,False,0.45,0.29627782,2.410835673334096,1.6885021921299148
5,5,False,0.8,0.35792756,4.055469889415903,1.9781915192326542
5,5,True,0.6,0.070314184,3.1156790288318073,0.6267093233635918
4,4,True,0.6,0.105053455,3.1156790288318073,0.7899475791289923
0,0,True,0.5,0.06722783,2.6457834585,0.6122067008536528
1,1,True,0.5,0.092707686,2.6457834585,0.7319353736021841
3,3,True,0.55,0.09314803,2.880731243665904,0.7340045310667216
6,6,True,0.45,0.07089434,2.410835673334096,0.629435442349263
1,1,True,0.55,0.047883894,2.880731243665904,0.52131041154703
1,1,True,0.6,0.0870727,3.1156790288318073,0.7054568309506377
3,3,True,0.55,0.1152558,2.880731243665904,0.837887950112376
5,5,True,0.6,0.09955738,3.1156790288318073,0.7641217617958589
0,0,False,0.4,0.098342955,2.175888028207952,0.7584152466314444
7,7,False,0.65,0.2884525,3.3506265339181924,1.6517313923536994
5,5,False,0.7,0.06575684,3.5855743190840963,0.6052945834008419
3,3,True,0.45,0.13232586,2.410835673334096,0.9180993633239722
6,6,False,0.6,0.22426757,3.1156790288318073,1.3501293030408275
4,4,True,0.55,0.07880284,2.880731243665904,0.6665971281038138
7,7,True,0.5,0.10578751,2.6457834585,0.7933968634320383
5,5,True,0.6,0.37502056,3.1156790288318073,2.0585107630589636
5,5,False,0.65,0.18668647,3.3506265339181924,1.1735374159811602
1,1,True,0.6,0.103664435,3.1156790288318073,0.7834206410343222
2,2,True,0.7,0.045168016,3.5855743190840963,0.508548623285791
1,1,True,0.6,0.09042427,3.1156790288318073,0.7212057022891298
5,5,False,0.6,0.21413432,3.1156790288318073,1.3025136142395377
3,3,False,0.6,0.14452566,3.1156790288318073,0.9754256891193372
4,4,False,0.5,0.12088703,2.6457834585,0.864348847754242
4,4,True,0.75,0.15417711,3.82052210425,1.020777425150809
4,4,False,0.75,0.11247907,3.82052210425,0.8248402006625081
6,6,True,0.5,0.07909232,2.6457834585,0.6679573692964922
3,3,True,0.5,0.022753322,2.6457834585,0.40322299602580325
6,6,True,0.5,0.05996558,2.6457834585,0.5780817072611111
7,7,False,0.55,0.09864399,2.880731243665904,0.7598297882408176
7,7,False,0.6,0.27943024,3.1156790288318073,1.6093361757219986
1,1,True,0.5,0.07766252,2.6457834585,0.6612388218010672
7,7,True,0.6,0.108089894,3.1156790288318073,0.8042156700519302
1,1,True,0.6,0.18985185,3.1156790288318073,1.1884113889230024
4,4,True,0.6,0.0800864,3.1156790288318073,0.6726285355099613
6,6,True,0.5,0.073269896,2.6457834585,0.6405980815883424
2,2,True,0.55,0.10708248,2.880731243665904,0.7994818710560838
1,1,True,0.45,0.076357275,2.410835673334096,0.6551055354699796
2,2,False,0.55,0.11509905,2.880731243665904,0.8371513759880417
4,4,True,0.6,0.09832378,3.1156790288318073,0.7583251310462913
7,7,True,0.55,0.14493611,2.880731243665904,0.977354386705229
1,1,True,0.55,0.07050148,2.880731243665904,0.627589403231338
3,3,True,0.55,0.04991369,2.880731243665904,0.5308483270028952
6,6,True,0.5,0.087627634,2.6457834585,0.7080644412899441
3,3,True,0.5,0.09569788,2.6457834585,0.7459861578285232
3,3,True,0.55,0.13804372,2.880731243665904,0.9449673215363803
4,4,True,0.6,0.061357185,3.1156790288318073,0.5846207938049064
6,6,True,0.5,0.1044227,2.6457834585,0.7869837076418544
7,7,False,0.75,0.2309686,3.82052210425,1.3816171028948965
4,4,False,0.7,0.14707288,3.5855743190840963,0.9873949573723747
4,4,False,0.6,0.23078132,3.1156790288318073,1.3807370930470297
6,6,False,0.4,0.18682592,2.175888028207952,1.1741926620152414
6,6,False,0.55,0.104184754,2.880731243665904,0.7858655951931229
3,3,True,0.45,0.23177592,2.410835673334096,1.3854107099562878
7,7,False,0.65,0.20336998,3.3506265339181924,1.2519324434938777
4,4,True,0.6,0.12568411,3.1156790288318073,0.8868901025512856
0,0,True,0.4,0.070386745,2.175888028207952,0.6270502851677122
3,3,True,0.5,0.11428423,2.6457834585,0.8333225839371091
2,2,True,0.6,0.15511662,3.1156790288318073,1.0251921085449962
1,1,True,0.5,0.08187866,2.6457834585,0.681050281568756
1,1,True,0.8,0.10410526,4.055469889415903,0.7854920391350095
7,7,False,0.5,0.1969574,2.6457834585,1.2218000184508488
0,0,True,0.55,0.077318616,2.880731243665904,0.6596228329978435
7,7,True,0.5,0.08696916,2.6457834585,0.7049702978166545
3,3,True,0.5,0.30860728,2.6457834585,1.7464377608984092
3,3,True,0.5,0.16730186,2.6457834585,1.08245002491791
5,5,True,0.6,0.28878787,3.1156790288318073,1.653307259765864
2,2,True,0.7,0.06844031,3.5855743190840963,0.6179040784237685
6,6,True,0.55,0.17261963,2.880731243665904,1.1074379493608069
4,4,True,0.6,0.07337682,3.1156790288318073,0.6411005092350139
4,4,True,0.55,0.13243341,2.880731243665904,0.9186047668155303
0,0,True,0.5,0.14398922,2.6457834585,0.9729049734507186
1,1,False,0.5,0.52471995,2.6457834585,2.7619413974641733
6,6,True,0.45,0.1181419,2.410835673334096,0.8514495754592437
5,5,False,0.6,0.051680546,3.1156790288318073,0.539150706671799
4,4,True,0.55,0.10589061,2.880731243665904,0.7938813309795709
5,5,True,0.6,0.2358608,3.1156790288318073,1.4046053295939018
6,6,True,0.55,0.047200117,2.880731243665904,0.5180973743180373
1,1,True,0.55,0.21969521,2.880731243665904,1.3286439830393562
1,1,True,0.5,0.15296726,2.6457834585,1.0150923710795177
2,2,True,0.75,0.0664881,3.82052210425,0.6087307389764471
3,3,True,0.5,0.44669244,2.6457834585,2.3952936407201904
5,5,True,0.6,0.14824496,3.1156790288318073,0.9929025110486674
7,7,False,0.5,0.3125495,2.6457834585,1.7649620802278096
6,6,True,0.5,0.2563744,2.6457834585,1.500997776841399
4,4,True,0.7,0.080601566,3.5855743190840963,0.6750492627903915
3,3,True,0.5,0.15816548,2.6457834585,1.0395185960475906
6,6,False,0.5,0.08960675,2.6457834585,0.7173642016300346
1,1,False,0.55,0.2983135,2.880731243665904,1.6980677479332853
0,0,False,0.4,0.09443694,2.175888028207952,0.7400610756096756
5,5,True,0.65,0.11830949,3.3506265339181924,0.852237089046048
6,6,False,0.45,0.36383978,2.410835673334096,2.005972746735779
5,5,True,0.6,0.11733561,3.1156790288318073,0.8476608697894301
5,5,True,0.7,0.11485217,3.5855743190840963,0.8359912866214396
1,1,True,0.55,0.0624104,2.880731243665904,0.589569798900961
5,5,False,0.6,0.23056337,3.1156790288318073,1.3797129822867737
4,4,True,0.6,0.110576406,3.1156790288318073,0.8158996773151356
5,5,False,0.65,0.46025077,3.3506265339181924,2.4590036089264524
5,5,True,0.7,0.11298153,3.5855743190840963,0.8272012359955078
6,6,True,0.6,0.11407529,3.1156790288318073,0.8323407651841822
3,3,True,0.5,0.08503751,2.6457834585,0.695893550793357
3,3,True,0.55,0.06339627,2.880731243665904,0.5942023491507845
5,5,True,0.8,0.196766,4.055469889415903,1.2209006831161895
0,0,False,0.45,0.06752617,2.410835673334096,0.6136085688648032
3,3,True,0.6,0.12964916,3.1156790288318073,0.9055216923363619
2,2,False,0.6,0.18585284,3.1156790288318073,1.1696202238321267
5,5,True,0.75,0.1107847,3.82052210425,0.8168784502032963
7,7,False,0.55,0.19228774,2.880731243665904,1.1998575386549217
2,2,False,0.6,0.06519959,3.1156790288318073,0.6026760849702446
4,4,True,0.7,0.08502662,3.5855743190840963,0.695842401271248
3,3,False,0.45,0.15562692,2.410835673334096,1.0275900093446495
4,4,False,0.7,0.22690746,3.5855743190840963,1.3625340249256186
7,7,True,0.5,0.10371718,2.6457834585,0.7836684763984632
2,2,True,0.6,0.08599593,3.1156790288318073,0.7003971244248028
3,3,True,0.5,0.14037836,2.6457834585,0.9559376861858478
7,7,True,0.55,0.106565006,2.880731243665904,0.7970502906943028
5,5,False,0.6,0.1262859,3.1156790288318073,0.8897178553923181
6,6,False,0.4,0.07251797,2.175888028207952,0.6370648084396155
5,5,True,0.8,0.13857795,4.055469889415903,0.9474776742628058
0,0,True,0.4,0.123156965,2.175888028207952,0.8750151510761824
5,5,True,0.6,0.17121622,3.1156790288318073,1.1008434070723019
0,0,True,0.45,0.1322293,2.410835673334096,0.9176456345036209
7,7,True,0.65,0.12268137,3.3506265339181924,0.8727803615862527
7,7,True,0.6,0.06551998,3.1156790288318073,0.6041815824033272
4,4,False,0.7,0.1437646,3.5855743190840963,0.9718494937843642
4,4,True,0.6,0.08255229,3.1156790288318073,0.6842156352596842
3,3,True,0.5,0.08846099,2.6457834585,0.7119803380712033
3,3,True,0.45,0.1170887,2.410835673334096,0.8465006403830687
6,6,False,0.45,0.08149124,2.410835673334096,0.6792297997069158
0,0,False,0.45,0.11445206,2.410835673334096,0.8341111828320485
2,2,True,0.6,0.122464836,3.1156790288318073,0.8717628677046269
2,2,False,0.6,0.31009427,3.1156790288318073,1.7534250446920607
2,2,True,0.65,0.08272668,3.3506265339181924,0.6850350779116243
2,2,False,0.6,0.04927486,3.1156790288318073,0.5278465047409688
1,1,True,0.5,0.067059666,2.6457834585,0.6114164915014807
3,3,True,0.55,0.076687306,2.880731243665904,0.6566563357652175
0,0,True,0.45,0.14785998,2.410835673334096,0.9910934774371555
7,7,True,0.75,0.12886181,3.82052210425,0.9018219819336265
5,5,True,0.75,0.24344029,3.82052210425,1.440221011414973
5,5,False,0.7,0.13273482,3.5855743190840963,0.9200210589218956
3,3,False,0.55,0.25736317,2.880731243665904,1.5056440159777007
7,7,True,0.55,0.11767046,2.880731243665904,0.8492343215157458
0,0,False,0.45,0.10996049,2.410835673334096,0.8130055106182231
0,0,False,0.4,0.06957706,2.175888028207952,0.6232456149653308
7,7,True,0.55,0.09034285,2.880731243665904,0.7208231136665372
1,1,True,0.5,0.048801564,2.6457834585,0.5256224983125104
4,4,False,0.6,0.19711688,3.1156790288318073,1.222549441223105
6,6,False,0.45,0.10217625,2.410835673334096,0.776427720640356
1,1,True,0.55,0.3346745,2.880731243665904,1.8689264772643186
6,6,True,0.55,0.26471457,2.880731243665904,1.5401879035004509
6,6,True,0.7,0.18250793,3.5855743190840963,1.1539026513798532
5,5,False,0.8,0.13936445,4.055469889415903,0.9511733935323992
7,7,True,0.6,0.09390138,3.1156790288318073,0.7375444911139583
7,7,False,0.55,0.20303756,2.880731243665904,1.25037044001789
5,5,True,0.45,0.08300121,2.410835673334096,0.6863250891649797
4,4,False,0.65,0.09582308,3.3506265339181924,0.7465744648576269
6,6,True,0.45,0.055562366,2.410835673334096,0.557391200418901
0,0,True,0.5,0.077966765,2.6457834585,0.6626684526945121
3,3,True,0.5,0.09010682,2.6457834585,0.7197140337822848
3,3,False,0.45,0.10755822,2.410835673334096,0.8017173607448104
4,4,True,0.5,0.14276153,2.6457834585,0.9671361055834458
5,5,False,0.65,0.11625147,3.3506265339181924,0.8425665384330916
5,5,True,0.75,0.17824675,3.82052210425,1.13387955652582
7,7,True,0.55,0.123972684,2.880731243665904,0.8788481793298358
4,4,False,0.6,0.13820294,3.1156790288318073,0.9457154839508023
3,5,True,0.7,0.05140668,3.5855743190840963,0.5378638288080594
7,7,False,0.65,0.16309747,3.3506265339181924,1.0626937758253518
1,1,True,0.45,0.10446986,2.410835673334096,0.787205285551114
3,3,False,0.65,0.09308122,3.3506265339181924,0.733690596936159
4,4,False,0.6,0.09073132,3.1156790288318073,0.7226485319298952
0,0,True,0.4,0.24264374,2.175888028207952,1.4364780987464727
1,1,True,0.6,0.25559637,3.1156790288318073,1.4973418988833456
1,1,True,0.6,0.16746537,3.1156790288318073,1.0832183530576809
6,6,True,0.45,0.15340546,2.410835673334096,1.0171514456813808
5,5,True,0.7,0.11711671,3.5855743190840963,0.8466322777568743
0,0,False,0.45,0.029850177,2.410835673334096,0.4365707952113091
0,0,False,0.5,0.45007533,2.6457834585,2.411189693845778
1,1,True,0.6,0.09324903,3.1156790288318073,0.7344791258112187
1,1,True,0.6,0.10496649,3.1156790288318073,0.7895389431111574
