true_label,pred_label,human_response,correct,congruency,rt_pred_normalized,rt_human_normalized,rt_pred_seconds,rt_human_seconds
1,3,1,True,1,0.25,0.6155881881713867,0.5417587713672438,0.7199999836812788
1,2,1,True,0,0.949999988079071,0.3508974313735962,0.9339529695901586,0.5860000008743051
1,0,1,True,1,0.550000011920929,0.3220621347427368,0.6841814055442375,0.5729999981902032
1,0,3,False,0,0.6000000238418579,0.32430335879325867,0.7113207692620573,0.5740000036699657
2,1,2,True,0,0.44999998807907104,0.17235280573368073,0.6329695552826582,0.5100000023525977
0,2,0,True,1,0.6499999761581421,0.656005322933197,0.7395366334422223,0.742999984588908
0,2,0,True,1,0.75,0.5976111888885498,0.7993705370142242,0.7099999849109374
0,2,2,False,1,0.699999988079071,0.3812440037727356,0.768871768122878,0.599999998363473
3,0,3,True,1,0.550000011920929,0.40248969197273254,0.6841814055442375,0.6100000002618106
3,1,0,False,1,0.4000000059604645,0.40248969197273254,0.6088195772640365,0.6100000002618106
2,0,2,True,1,0.550000011920929,0.4254613518714905,0.6841814055442375,0.6209999998295582
2,1,2,True,1,0.44999998807907104,0.5976111888885498,0.6329695552826582,0.7099999849109374
2,2,2,True,0,0.6499999761581421,0.24582049250602722,0.7395366334422223,0.5400000017738655
2,0,2,True,1,0.550000011920929,0.2694052755832672,0.6841814055442375,0.5500000017162529
0,2,0,True,0,0.6499999761581421,0.5249951481819153,0.7395366334422223,0.6709999908340439
3,1,3,True,0,0.44999998807907104,0.4087955057621002,0.6329695552826582,0.6129999952092078
1,2,1,True,1,0.949999988079071,0.48412567377090454,0.9339529695901586,0.6500000013936217
2,2,2,True,0,0.75,0.5192356109619141,0.7993705370142242,0.6679999910003619
2,1,1,False,1,0.5,0.3855213224887848,0.658077503034407,0.6019999959607932
3,2,2,False,0,0.8999999761581421,0.308532178401947,0.8983194123648568,0.5670000011910246
1,2,1,True,1,0.6000000238418579,0.33766916394233704,0.7113207692620573,0.5799999977030665
1,2,1,True,1,1.0,0.48807448148727417,0.971,0.6520000033843422
3,2,3,True,1,0.8500000238418579,0.22904980182647705,0.8640454394695402,0.5329999974819276
0,1,0,True,1,0.5,0.4722059369087219,0.658077503034407,0.6439999961737441
0,3,3,False,1,0.30000001192092896,0.3855213224887848,0.5632486689650297,0.6019999959607932
2,1,2,True,0,0.5,0.4959358870983124,0.658077503034407,0.6560000071025891
3,0,3,True,0,0.550000011920929,0.4254613518714905,0.6841814055442375,0.6209999998295582
2,0,2,True,1,0.550000011920929,0.4459942877292633,0.6841814055442375,0.6309999984516933
0,2,0,True,1,0.699999988079071,0.3596412241458893,0.768871768122878,0.5899999944934109
2,2,2,True,0,1.0,0.23145905137062073,0.971,0.5339999971886118
1,2,1,True,0,0.699999988079071,0.3596412241458893,0.768871768122878,0.5899999944934109
1,2,1,True,0,0.75,0.16730235517024994,0.7993705370142242,0.5079999970809916
0,1,0,True,0,0.5,0.5037494897842407,0.658077503034407,0.6600000042038996
0,2,0,True,0,0.699999988079071,0.4254613518714905,0.768871768122878,0.6209999998295582
2,1,2,True,1,0.44999998807907104,0.5440093278884888,0.6329695552826582,0.680999994476731
1,1,1,True,0,0.44999998807907104,0.24819853901863098,0.6329695552826582,0.5410000011131741
0,1,0,True,1,0.44999998807907104,0.26706618070602417,0.6329695552826582,0.5490000035364818
3,2,3,True,1,0.75,0.40248969197273254,0.7993705370142242,0.6100000002618106
2,0,2,True,0,0.550000011920929,0.4398687779903412,0.6841814055442375,0.6280000006288825
3,0,0,False,1,0.6000000238418579,0.29256507754325867,0.7113207692620573,0.5599999986660849
3,2,3,True,0,0.8999999761581421,0.2717401087284088,0.8983194123648568,0.5509999944515519
2,2,2,True,0,0.6000000238418579,0.33766916394233704,0.7113207692620573,0.5799999977030665
2,2,2,True,1,0.800000011920929,0.2047056257724762,0.8310790978922871,0.52300000179344
2,0,2,True,1,0.550000011920929,0.4821467101573944,0.6841814055442375,0.6489999998467633
1,0,1,True,1,0.550000011920929,0.48412567377090454,0.6841814055442375,0.6500000013936217
3,2,3,True,0,0.6499999761581421,0.2647227942943573,0.7395366334422223,0.5479999938412414
0,1,0,True,0,0.4000000059604645,0.16223199665546417,0.6088195772640365,0.5059999977281833
1,1,1,True,0,0.5,0.3812440037727356,0.658077503034407,0.599999998363473
0,0,0,True,1,0.550000011920929,0.4108906090259552,0.6841814055442375,0.6140000037210799
0,2,0,True,1,0.6000000238418579,0.40669700503349304,0.7113207692620573,0.6119999977165095
1,3,1,True,1,0.3499999940395355,0.5326346158981323,0.5855909908654705,0.6749999971262126
0,0,0,True,1,0.550000011920929,0.4045950770378113,0.6841814055442375,0.6110000023402741
2,2,2,True,1,0.800000011920929,0.3661602735519409,0.8310790978922871,0.592999998817374
3,2,3,True,0,0.800000011920929,0.31756794452667236,0.8310790978922871,0.5709999943657259
2,1,2,True,0,0.5,0.3704880177974701,0.658077503034407,0.5950000053605375
0,2,0,True,0,1.0,0.0944298729300499,0.971,0.4799999995287582
1,2,1,True,1,0.6000000238418579,0.501800537109375,0.7113207692620573,0.6590000046509626
0,2,0,True,0,0.800000011920929,0.3354511559009552,0.8310790978922871,0.5789999971512589
3,2,3,True,0,0.6499999761581421,0.4621877074241638,0.7395366334422223,0.6390000050779484
2,0,2,True,0,0.550000011920929,0.3310036361217499,0.6841814055442375,0.5770000013431426
3,0,3,True,1,0.550000011920929,0.3790999948978424,0.6841814055442375,0.5989999996127661
1,2,1,True,0,0.699999988079071,0.40669700503349304,0.768871768122878,0.6119999977165095
1,1,1,True,0,0.44999998807907104,0.12093255668878555,0.6329695552826582,0.489999999500772
3,2,3,True,0,0.8500000238418579,0.2386598289012909,0.8640454394695402,0.5369999990486598
2,0,2,True,1,0.550000011920929,0.2694052755832672,0.6841814055442375,0.5500000017162529
3,1,3,True,1,0.5,0.3704880177974701,0.658077503034407,0.5950000053605375
1,0,1,True,0,0.6000000238418579,0.328774094581604,0.7113207692620573,0.5760000046448289
3,2,3,True,1,1.0,0.3618179261684418,0.971,0.591000000410564
3,2,3,True,0,0.699999988079071,0.308532178401947,0.768871768122878,0.5670000011910246
3,0,3,True,1,0.6000000238418579,0.9348371028900146,0.7113207692620573,0.9230000092806666
2,2,2,True,0,1.0,0.27871933579444885,0.971,0.5540000019118512
2,2,2,True,0,0.6499999761581421,0.40248969197273254,0.7395366334422223,0.6100000002618106
1,1,1,True,1,0.5,0.28796637058258057,0.658077503034407,0.5579999946350287
0,0,0,True,1,0.550000011920929,0.40248969197273254,0.6841814055442375,0.6100000002618106
2,2,2,True,0,0.800000011920929,0.36832594871520996,0.8310790978922871,0.5939999935821837
1,2,1,True,1,1.0,0.43165573477745056,0.971,0.6239999936034302
1,2,1,True,0,0.6499999761581421,0.3198170065879822,0.7395366334422223,0.5719999974815364
2,1,2,True,0,0.44999998807907104,0.3812440037727356,0.6329695552826582,0.599999998363473
1,1,1,True,1,0.5,0.3790999948978424,0.658077503034407,0.5989999996127661
0,1,0,True,1,0.5,0.619153618812561,0.658077503034407,0.7219999872133522
0,2,0,True,1,0.6499999761581421,0.4254613518714905,0.7395366334422223,0.6209999998295582
2,1,2,True,1,0.5,0.6120128631591797,0.658077503034407,0.7179999932252222
3,2,3,True,0,0.6000000238418579,0.45411649346351624,0.7113207692620573,0.6349999989235079
2,0,2,True,1,0.550000011920929,0.5793792009353638,0.6841814055442375,0.6999999930529267
1,0,2,False,1,0.550000011920929,0.35308897495269775,0.6841814055442375,0.587000005058579
2,2,3,False,1,0.800000011920929,0.29256507754325867,0.8310790978922871,0.5599999986660849
0,2,0,True,1,0.6000000238418579,0.1545887589454651,0.7113207692620573,0.5029999991504043
2,2,2,True,1,0.800000011920929,0.6403409838676453,0.8310790978922871,0.7340000160240354
1,1,1,True,0,0.4000000059604645,0.5552842617034912,0.6088195772640365,0.6869999924912059
2,2,2,True,1,0.699999988079071,0.40248969197273254,0.768871768122878,0.6100000002618106
3,2,3,True,0,0.699999988079071,0.17235280573368073,0.768871768122878,0.5100000023525977
2,2,2,True,1,0.6499999761581421,0.328774094581604,0.7395366334422223,0.5760000046448289
2,2,2,True,1,0.6499999761581421,0.33766916394233704,0.7395366334422223,0.5799999977030665
3,1,3,True,1,0.44999998807907104,0.40248969197273254,0.6329695552826582,0.6100000002618106
0,2,3,False,1,0.6499999761581421,0.42338991165161133,0.7395366334422223,0.6200000046867694
0,2,0,True,1,0.699999988079071,0.3790999948978424,0.768871768122878,0.5989999996127661
2,0,2,True,0,0.550000011920929,0.3153149485588074,0.6841814055442375,0.5699999949628566
0,1,0,True,1,0.5,0.4378204345703125,0.658077503034407,0.6270000001630176
0,1,0,True,1,0.44999998807907104,0.45613905787467957,0.6329695552826582,0.6360000026529686
0,2,0,True,1,0.699999988079071,0.49004432559013367,0.768871768122878,0.6529999943573211
0,1,0,True,1,0.44999998807907104,0.5153815746307373,0.6329695552826582,0.6660000135132109
3,1,3,True,1,0.5,0.5590206980705261,0.658077503034407,0.688999990255116
1,1,1,True,0,0.44999998807907104,0.36832594871520996,0.6329695552826582,0.5939999935821837
3,2,3,True,1,0.6499999761581421,0.3961527645587921,0.7395366334422223,0.6069999935530198
2,2,2,True,0,0.8999999761581421,0.40669700503349304,0.8983194123648568,0.6119999977165095
3,0,3,True,1,0.550000011920929,0.2994324266910553,0.6841814055442375,0.5630000013857446
0,2,0,True,0,0.699999988079071,0.7348437905311584,0.768871768122878,0.7899999991132267
2,2,2,True,0,0.699999988079071,0.29256507754325867,0.768871768122878,0.5599999986660849
3,1,3,True,1,0.44999998807907104,0.523078203201294,0.6329695552826582,0.6700000089266277
2,0,2,True,1,0.550000011920929,0.4682080149650574,0.6841814055442375,0.642000002023176
3,1,3,True,0,0.5,0.38338443636894226,0.658077503034407,0.6009999943513901
3,1,3,True,0,0.4000000059604645,0.4621877074241638,0.6088195772640365,0.6390000050779484
0,0,0,True,0,0.6000000238418579,0.28796637058258057,0.7113207692620573,0.5579999946350287
1,1,1,True,0,0.5,0.35527676343917847,0.658077503034407,0.5879999979029831
3,1,3,True,1,0.5,0.36832594871520996,0.658077503034407,0.5939999935821837
2,1,2,True,0,0.5,0.619153618812561,0.658077503034407,0.7219999872133522
1,1,1,True,0,0.44999998807907104,0.2694052755832672,0.6329695552826582,0.5500000017162529
1,2,1,True,0,0.75,0.3812440037727356,0.7993705370142242,0.599999998363473
2,1,2,True,1,0.44999998807907104,0.601226806640625,0.6329695552826582,0.7120000107926829
2,2,2,True,1,0.6499999761581421,0.42338991165161133,0.7395366334422223,0.6200000046867694
1,2,1,True,0,0.800000011920929,0.3769524097442627,0.8310790978922871,0.5980000036639656
0,1,0,True,1,0.5,0.35308897495269775,0.658077503034407,0.587000005058579
2,1,2,True,0,0.5,0.3153149485588074,0.658077503034407,0.5699999949628566
1,2,1,True,0,0.6499999761581421,0.5037494897842407,0.7395366334422223,0.6600000042038996
0,1,0,True,1,0.44999998807907104,0.26002323627471924,0.6329695552826582,0.5460000046421294
2,0,2,True,0,0.550000011920929,0.328774094581604,0.6841814055442375,0.5760000046448289
2,2,2,True,1,0.6499999761581421,0.48412567377090454,0.7395366334422223,0.6500000013936217
2,1,2,True,0,0.5,0.18738612532615662,0.658077503034407,0.516000000251395
1,2,1,True,1,0.800000011920929,0.5076385736465454,0.8310790978922871,0.6620000145171903
1,2,1,True,1,0.699999988079071,0.3812440037727356,0.768871768122878,0.599999998363473
3,2,3,True,0,0.6499999761581421,0.3812440037727356,0.7395366334422223,0.599999998363473
2,2,2,True,0,0.6000000238418579,0.1698300689458847,0.7113207692620573,0.5090000028495377
2,0,2,True,0,0.6000000238418579,0.306263267993927,0.7113207692620573,0.565999999023059
1,1,1,True,1,0.44999998807907104,0.5994202494621277,0.6329695552826582,0.7109999869912261
1,0,1,True,0,0.6000000238418579,0.18738612532615662,0.7113207692620573,0.516000000251395
3,1,3,True,0,0.44999998807907104,0.3596412241458893,0.6329695552826582,0.5899999944934109
0,1,0,True,1,0.44999998807907104,0.3574608564376831,0.6329695552826582,0.5890000008539068
2,1,2,True,0,0.5,0.4761914908885956,0.658077503034407,0.6460000047372518
3,2,3,True,0,0.6000000238418579,0.501800537109375,0.7113207692620573,0.6590000046509626
0,2,0,True,1,1.0,0.3704880177974701,0.971,0.5950000053605375
3,1,3,True,0,0.5,0.3618179261684418,0.658077503034407,0.591000000410564
1,0,1,True,0,0.550000011920929,0.29256507754325867,0.6841814055442375,0.5599999986660849
1,2,1,True,0,0.6499999761581421,0.37264642119407654,0.7395366334422223,0.5960000009269539
2,2,2,True,0,0.699999988079071,0.5134501457214355,0.768871768122878,0.6649999893374305
1,2,1,True,0,0.75,0.5173100233078003,0.7993705370142242,0.6669999949844069
0,2,0,True,1,0.699999988079071,0.49004432559013367,0.768871768122878,0.6529999943573211
2,1,2,True,0,0.4000000059604645,0.5921686887741089,0.6088195772640365,0.7069999836614034
2,2,2,True,1,0.6000000238418579,0.38338443636894226,0.7113207692620573,0.6009999943513901
2,0,2,True,1,0.550000011920929,0.523078203201294,0.6841814055442375,0.6700000089266277
0,2,0,True,1,0.699999988079071,0.5757015943527222,0.768871768122878,0.6980000117218337
2,0,2,True,1,0.6000000238418579,0.42131510376930237,0.7113207692620573,0.6189999980109001
2,2,2,True,0,0.6499999761581421,0.2694052755832672,0.7395366334422223,0.5500000017162529
3,0,3,True,1,0.550000011920929,0.5664611458778381,0.6841814055442375,0.6929999875251339
1,0,1,True,0,0.6000000238418579,0.24343803524971008,0.7113207692620573,0.5390000012298091
1,2,1,True,0,0.6499999761581421,0.40248969197273254,0.7395366334422223,0.6100000002618106
3,0,3,True,1,0.550000011920929,0.43165573477745056,0.6841814055442375,0.6239999936034302
0,2,0,True,0,0.8999999761581421,0.4045950770378113,0.8983194123648568,0.6110000023402741
3,2,3,True,1,0.6499999761581421,0.6680581569671631,0.7395366334422223,0.750000009687365
3,2,3,True,0,0.6000000238418579,0.27871933579444885,0.7113207692620573,0.5540000019118512
0,3,0,True,1,0.3499999940395355,0.4439556896686554,0.5855909908654705,0.6299999975354973
2,2,2,True,0,0.6499999761581421,0.22179484367370605,0.7395366334422223,0.530000000488792
2,2,2,True,0,0.800000011920929,0.4295942783355713,0.8310790978922871,0.6230000066815589
2,1,2,True,0,0.5,0.5976111888885498,0.658077503034407,0.7099999849109374
2,2,2,True,0,0.75,0.3574608564376831,0.7993705370142242,0.5890000008539068
1,0,1,True,0,0.6000000238418579,0.306263267993927,0.7113207692620573,0.565999999023059
0,0,0,True,0,0.550000011920929,0.3574608564376831,0.6841814055442375,0.5890000008539068
0,2,0,True,0,0.6499999761581421,0.37264642119407654,0.7395366334422223,0.5960000009269539
1,3,1,True,1,0.3499999940395355,0.6850826740264893,0.5855909908654705,0.7599999911836276
0,2,0,True,0,1.0,0.328774094581604,0.971,0.5760000046448289
3,2,3,True,0,0.6499999761581421,0.5037494897842407,0.7395366334422223,0.6600000042038996
2,2,2,True,1,0.6499999761581421,0.5590206980705261,0.7395366334422223,0.688999990255116
1,0,1,True,1,0.550000011920929,0.4821467101573944,0.6841814055442375,0.6489999998467633
3,2,3,True,0,0.8999999761581421,0.4959358870983124,0.8983194123648568,0.6560000071025891
1,0,1,True,0,0.6000000238418579,0.19483736157417297,0.7113207692620573,0.5190000003162492
3,1,3,True,1,0.44999998807907104,0.48412567377090454,0.6329695552826582,0.6500000013936217
3,2,3,True,0,0.8999999761581421,0.2647227942943573,0.8983194123648568,0.5479999938412414
2,1,2,True,0,0.44999998807907104,0.33766916394233704,0.6329695552826582,0.5799999977030665
0,2,0,True,1,0.699999988079071,0.46620437502861023,0.768871768122878,0.6410000019167172
2,1,2,True,1,0.5,0.3748012185096741,0.658077503034407,0.5970000022301625
3,2,3,True,0,0.8500000238418579,0.20224565267562866,0.8640454394695402,0.5220000010712751
2,2,2,True,0,0.75,0.24582049250602722,0.7993705370142242,0.5400000017738655
2,2,2,True,0,0.6499999761581421,0.4108906090259552,0.7395366334422223,0.6140000037210799
2,2,2,True,1,0.699999988079071,0.633317232131958,0.768871768122878,0.7299999888020932
1,1,1,True,1,0.5,0.501800537109375,0.658077503034407,0.6590000046509626
2,1,2,True,1,0.5,0.4129822850227356,0.658077503034407,0.6150000037195905
3,2,3,True,1,0.75,0.6833903193473816,0.7993705370142242,0.7589999845343992
2,0,2,True,1,0.6000000238418579,0.3596412241458893,0.7113207692620573,0.5899999944934109
1,2,1,True,0,0.699999988079071,0.2386598289012909,0.768871768122878,0.5369999990486598
2,2,2,True,0,0.6499999761581421,0.3812440037727356,0.7395366334422223,0.599999998363473
3,2,3,True,1,0.8999999761581421,0.5421205163002014,0.8983194123648568,0.6799999933743011
0,0,0,True,1,0.6000000238418579,0.3940335214138031,0.7113207692620573,0.6060000044077539
1,0,1,True,1,0.550000011920929,0.48412567377090454,0.6841814055442375,0.6500000013936217
0,1,0,True,1,0.5,0.4337139427661896,0.658077503034407,0.6250000060421259
2,0,2,True,0,0.550000011920929,0.3618179261684418,0.6841814055442375,0.591000000410564
1,2,1,True,1,1.0,0.34870216250419617,0.971,0.5850000047715612
0,0,0,True,0,0.6000000238418579,0.42338991165161133,0.7113207692620573,0.6200000046867694
3,1,3,True,1,0.5,0.3465031087398529,0.658077503034407,0.5839999954464355
0,2,0,True,0,0.699999988079071,0.29485827684402466,0.768871768122878,0.561000001187531
2,1,2,True,0,0.5,0.33988335728645325,0.658077503034407,0.5810000010414563
0,2,0,True,1,0.6000000238418579,0.44802966713905334,0.7113207692620573,0.6320000040573776
0,1,0,True,0,0.5,0.4419138729572296,0.658077503034407,0.6290000063056567
2,1,3,False,1,0.5,0.3508974313735962,0.658077503034407,0.5860000008743051
1,2,1,True,0,0.75,0.43576881289482117,0.7993705370142242,0.625999995435672
2,0,3,False,1,0.550000011920929,0.2623751759529114,0.6841814055442375,0.547000004689126
2,2,2,True,0,1.0,0.48412567377090454,0.971,0.6500000013936217
1,0,1,True,0,0.550000011920929,0.33988335728645325,0.6841814055442375,0.5810000010414563
0,0,0,True,0,0.550000011920929,0.4641976058483124,0.6841814055442375,0.6400000013129329
0,1,0,True,0,0.44999998807907104,0.4045950770378113,0.6329695552826582,0.6110000023402741
2,0,2,True,1,0.6000000238418579,0.38338443636894226,0.7113207692620573,0.6009999943513901
1,2,1,True,1,0.75,0.4419138729572296,0.7993705370142242,0.6290000063056567
1,0,1,True,0,0.6000000238418579,0.33766916394233704,0.7113207692620573,0.5799999977030665
0,2,0,True,1,0.949999988079071,0.8167800903320312,0.9339529695901586,0.8419999892196863
1,1,1,True,0,0.5,0.29256507754325867,0.658077503034407,0.5599999986660849
0,1,0,True,0,0.5,0.5976111888885498,0.658077503034407,0.7099999849109374
0,0,0,True,0,0.550000011920929,0.3596412241458893,0.6841814055442375,0.5899999944934109
1,2,1,True,0,0.800000011920929,0.26706618070602417,0.8310790978922871,0.5490000035364818
2,2,2,True,1,0.8500000238418579,0.328774094581604,0.8640454394695402,0.5760000046448289
2,0,2,True,0,0.550000011920929,0.45411649346351624,0.6841814055442375,0.6349999989235079
3,2,3,True,0,1.0,0.628024160861969,0.971,0.7269999942109775
2,2,2,True,1,0.6499999761581421,0.5590206980705261,0.7395366334422223,0.688999990255116
2,2,1,False,0,0.699999988079071,0.2386598289012909,0.768871768122878,0.5369999990486598
1,2,1,True,0,0.6000000238418579,0.29026779532432556,0.7113207692620573,0.559000002995557
1,2,1,True,0,0.6499999761581421,0.14946790039539337,0.7395366334422223,0.5010000004429338
1,0,1,True,1,0.550000011920929,0.3596412241458893,0.6841814055442375,0.5899999944934109
2,2,2,True,0,0.6499999761581421,0.40248969197273254,0.7395366334422223,0.6100000002618106
2,2,2,True,0,0.6499999761581421,0.3574608564376831,0.7395366334422223,0.5890000008539068
2,3,2,True,1,0.3499999940395355,0.6850826740264893,0.5855909908654705,0.7599999911836276
0,2,0,True,1,0.699999988079071,0.2994324266910553,0.768871768122878,0.5630000013857446
3,2,3,True,1,0.800000011920929,0.4621877074241638,0.8310790978922871,0.6390000050779484
2,2,2,True,1,0.6499999761581421,0.40669700503349304,0.7395366334422223,0.6119999977165095
1,1,1,True,1,0.44999998807907104,0.2647227942943573,0.6329695552826582,0.5479999938412414
0,1,0,True,0,0.5,0.4641976058483124,0.658077503034407,0.6400000013129329
3,2,3,True,1,0.699999988079071,0.419236958026886,0.768871768122878,0.6179999993857016
0,1,0,True,0,0.5,0.5793792009353638,0.658077503034407,0.6999999930529267
0,2,0,True,1,0.800000011920929,0.5037494897842407,0.8310790978922871,0.6600000042038996
2,2,2,True,1,0.949999988079071,0.6833903193473816,0.9339529695901586,0.7589999845343992
1,2,1,True,1,0.75,0.4761914908885956,0.7993705370142242,0.6460000047372518
0,2,0,True,1,1.0,0.3876546621322632,0.971,0.6029999976780734
0,0,0,True,1,0.550000011920929,0.40038084983825684,0.6841814055442375,0.6089999968669422
1,2,3,False,0,0.699999988079071,0.7638012170791626,0.768871768122878,0.8079999849095449
3,2,3,True,1,0.800000011920929,0.14689980447292328,0.8310790978922871,0.5000000028082926
3,2,3,True,0,0.800000011920929,0.3704880177974701,0.8310790978922871,0.5950000053605375
0,0,0,True,1,0.6000000238418579,0.38338443636894226,0.7113207692620573,0.6009999943513901
2,0,2,True,0,0.550000011920929,0.27639713883399963,0.6841814055442375,0.553000001098508
0,0,0,True,0,0.6000000238418579,0.6138017773628235,0.7113207692620573,0.7189999932327383
3,1,3,True,1,0.5,0.7018846869468689,0.658077503034407,0.7699999993629786
0,2,0,True,0,0.75,0.6297909617424011,0.7993705370142242,0.7280000041777535
2,1,2,True,1,0.44999998807907104,0.6918298602104187,0.6329695552826582,0.7639999954757027
2,1,2,True,1,0.5,0.6611846685409546,0.658077503034407,0.7459999952140282
2,2,2,True,1,0.6499999761581421,0.6731892228126526,0.7395366334422223,0.7529999995792407
1,0,1,True,0,0.550000011920929,0.22179484367370605,0.6841814055442375,0.530000000488792
1,2,1,True,1,0.6000000238418579,0.42131510376930237,0.7113207692620573,0.6189999980109001
1,2,1,True,1,0.8999999761581421,0.33766916394233704,0.8983194123648568,0.5799999977030665
0,1,0,True,0,0.44999998807907104,0.4682080149650574,0.6329695552826582,0.642000002023176
0,2,0,True,0,0.75,0.29026779532432556,0.7993705370142242,0.559000002995557
1,0,1,True,0,0.550000011920929,0.3354511559009552,0.6841814055442375,0.5789999971512589
1,2,1,True,0,0.75,0.3812440037727356,0.7993705370142242,0.599999998363473
0,2,0,True,0,0.6499999761581421,0.20224565267562866,0.7395366334422223,0.5220000010712751
3,2,3,True,1,0.8500000238418579,0.22179484367370605,0.8640454394695402,0.530000000488792
3,2,2,False,1,0.6499999761581421,0.24582049250602722,0.7395366334422223,0.5400000017738655
1,1,1,True,1,0.5,0.5056954622268677,0.658077503034407,0.6609999885813245
1,0,1,True,0,0.550000011920929,0.18738612532615662,0.6841814055442375,0.516000000251395
2,2,2,True,0,0.8999999761581421,0.4378204345703125,0.8983194123648568,0.6270000001630176
1,2,1,True,1,0.6499999761581421,0.35308897495269775,0.7395366334422223,0.587000005058579
2,2,2,True,1,0.949999988079071,0.7494040727615356,0.9339529695901586,0.7990000060616607
3,1,3,True,1,0.44999998807907104,0.5720133781433105,0.6329695552826582,0.6959999995050431
0,2,0,True,0,0.699999988079071,0.3310036361217499,0.768871768122878,0.5770000013431426
3,1,3,True,1,0.44999998807907104,0.4439556896686554,0.6329695552826582,0.6299999975354973
3,2,3,True,0,1.0,0.40038084983825684,0.971,0.6089999968669422
3,2,3,True,1,0.75,0.7283192276954651,0.7993705370142242,0.7859999944844881
3,2,3,True,0,0.6000000238418579,0.33766916394233704,0.7113207692620573,0.5799999977030665
2,1,2,True,1,0.5,0.5037494897842407,0.658077503034407,0.6600000042038996
2,2,2,True,1,0.8500000238418579,0.6816957592964172,0.8640454394695402,0.7579999931177763
2,0,2,True,1,0.550000011920929,0.4439556896686554,0.6841814055442375,0.6299999975354973
3,0,3,True,1,0.550000011920929,0.4641976058483124,0.6841814055442375,0.6400000013129329
3,3,3,True,0,0.3499999940395355,0.33988335728645325,0.5855909908654705,0.5810000010414563
3,2,3,True,1,1.0,0.3220621347427368,0.971,0.5729999981902032
2,2,2,True,0,0.6499999761581421,0.42338991165161133,0.7395366334422223,0.6200000046867694
3,2,3,True,0,0.75,0.21449869871139526,0.7993705370142242,0.5270000017425633
0,2,1,False,1,0.8999999761581421,0.32654064893722534,0.8983194123648568,0.5749999945167829
2,1,2,True,0,0.5,0.3596412241458893,0.658077503034407,0.5899999944934109
1,0,1,True,1,0.550000011920929,0.636833906173706,0.6841814055442375,0.7320000026925029
1,2,1,True,0,0.75,0.4581584334373474,0.7993705370142242,0.6370000008314272
1,2,1,True,0,0.75,0.2553063929080963,0.7993705370142242,0.5439999988025059
3,2,3,True,1,0.6499999761581421,0.3704880177974701,0.7395366334422223,0.5950000053605375
0,2,0,True,0,1.0,0.523078203201294,0.971,0.6700000089266277
3,1,3,True,0,0.44999998807907104,0.42131510376930237,0.6329695552826582,0.6189999980109001
0,2,0,True,0,0.6499999761581421,0.40669700503349304,0.7395366334422223,0.6119999977165095
2,2,2,True,0,0.6499999761581421,0.29256507754325867,0.7395366334422223,0.5599999986660849
1,1,1,True,1,0.44999998807907104,0.5738587975502014,0.6329695552826582,0.6969999993252933
0,2,0,True,0,0.6499999761581421,0.2994324266910553,0.7395366334422223,0.5630000013857446
2,1,2,True,0,0.5,0.3961527645587921,0.658077503034407,0.6069999935530198
1,2,1,True,0,0.6499999761581421,0.3790999948978424,0.7395366334422223,0.5989999996127661
3,2,3,True,1,0.8999999761581421,0.3961527645587921,0.8983194123648568,0.6069999935530198
2,2,2,True,0,0.699999988079071,0.19731153547763824,0.768871768122878,0.5199999990084729
2,2,2,True,1,1.0,0.5173100233078003,0.971,0.6669999949844069
0,0,0,True,0,0.550000011920929,0.43165573477745056,0.6841814055442375,0.6239999936034302
2,2,2,True,0,0.6000000238418579,0.4129822850227356,0.7113207692620573,0.6150000037195905
1,2,1,True,1,0.800000011920929,0.3812440037727356,0.8310790978922871,0.599999998363473
1,2,1,True,0,0.75,0.44802966713905334,0.7993705370142242,0.6320000040573776
0,2,0,True,1,0.6000000238418579,0.3769524097442627,0.7113207692620573,0.5980000036639656
1,2,1,True,0,0.6499999761581421,0.37264642119407654,0.7395366334422223,0.5960000009269539
1,2,1,True,0,0.6499999761581421,0.39191073179244995,0.7395366334422223,0.6049999933638269
2,2,2,True,0,0.6000000238418579,0.3596412241458893,0.7113207692620573,0.5899999944934109
2,0,2,True,0,0.550000011920929,0.29256507754325867,0.6841814055442375,0.5599999986660849
2,2,2,True,1,1.0,0.6155881881713867,0.971,0.7199999836812788
3,1,2,False,0,0.4000000059604645,0.3790999948978424,0.6088195772640365,0.5989999996127661
0,1,0,True,1,0.5,0.9664734601974487,0.658077503034407,0.9459999993174554
1,2,1,True,1,0.75,0.419236958026886,0.7993705370142242,0.6179999993857016
1,2,1,True,1,0.6000000238418579,0.4581584334373474,0.7113207692620573,0.6370000008314272
1,2,1,True,0,0.8999999761581421,0.3130580186843872,0.8983194123648568,0.5690000053822707
3,2,3,True,0,0.800000011920929,0.4581584334373474,0.8310790978922871,0.6370000008314272
3,2,3,True,0,0.8500000238418579,0.4150705635547638,0.8640454394695402,0.6160000041365007
0,1,0,True,1,0.5,0.5608848929405212,0.658077503034407,0.6900000116606454
3,0,3,True,1,0.550000011920929,0.4378204345703125,0.6841814055442375,0.6270000001630176
0,2,0,True,0,0.699999988079071,0.28566086292266846,0.768871768122878,0.5570000058769908
1,3,1,True,1,0.3499999940395355,0.3855213224887848,0.5855909908654705,0.6019999959607932
3,2,3,True,0,0.75,0.4459942877292633,0.7993705370142242,0.6309999984516933
